TimeStep Hunter1_X Hunter1_Y Hunter2_X Hunter2_Y Hunter3_X Hunter3_Y
255 0.9046555485105283 1.632048673425743 1.0713165397197364 1.6851605103292968 1.1726218768077532 1.552246250744546
256 0.9099387710442908 1.6235582348526805 1.0655488441139815 1.6784495507308748 1.1730750226621611 1.5422565234560615
257 0.9129257863382019 1.6140147694022744 1.0645422819676233 1.6710187402495649 1.1733026359785443 1.5322591146189815
258 0.9034808417776741 1.6107294980538427 1.0647686378239078 1.6633160748460796 1.1736105288060943 1.5222638562057262
259 0.9081153641449429 1.6018682794747292 1.0650824771752005 1.6551721115538385 1.166266668928657 1.5290511758733636
260 0.9109808101778991 1.592287610481435 1.0601041067880934 1.649338246876141 1.1684234150367419 1.519286522242809
261 0.911581709456551 1.5823056811568676 1.067115393702442 1.642207900149515 1.1696643667443285 1.5093638185147291
262 0.9127888525248646 1.5723788088289439 1.067610270637123 1.6406573987042066 1.1714874621162752 1.4995314065102583
263 0.9138547123287946 1.5624357733977376 1.0625217178045196 1.6329584548657294 1.1731310434321502 1.489667398456121
264 0.9136653503368517 1.5524375664172112 1.0622698069806567 1.6244483812188264 1.1658486606235245 1.4965206385325736
265 0.9136165542689934 1.5424376849186956 1.0565602808515897 1.618116094119614 1.168390900004525 1.4868491842147058
266 0.9070428120134248 1.5349020419744193 1.0659744535829296 1.6147436547034886 1.1705574296562562 1.4770866977717823
267 0.9121712897134795 1.5263172473860322 1.058952135618346 1.607624171389034 1.1735595465785453 1.4675479718219584
268 0.9066106960339322 1.5180058211190044 1.0679103775206378 1.6031800863274839 1.1667547119929085 1.4748756061975008
269 0.9129478320641293 1.5102701431242167 1.0587809128943255 1.5990992948354688 1.170680395901073 1.4656783785406595
270 0.907637054955013 1.5017969125983655 1.067328150037246 1.5939084622950759 1.1738910566697458 1.4562078105021363
271 0.9081049210903085 1.4918078633127152 1.0589508429426124 1.5884476286300924 1.177365684058387 1.446830872978652
272 0.8985914051112569 1.4887267911908566 1.0666316683660617 1.5820441209652927 1.1803495556729475 1.4372864240516072
273 0.8903590136718786 1.4830498445880949 1.0602645209315589 1.5743331267440226 1.1733965937661568 1.4444736568924135
274 0.8991091580641306 1.4782088768770336 1.0608598230779527 1.5643508621433284 1.1768924723061363 1.4351046207096523
275 0.9072483269077576 1.472399064070487 1.0623441825760884 1.5544616413244512 1.1805552098582128 1.4257995486926383
276 0.9144130277958549 1.46542288755154 1.0640920894826187 1.5446155854442623 1.1844688387269715 1.416597184791798
277 0.9121085858017988 1.4556920316172182 1.0702549094008638 1.5367403310665395 1.1887080873044769 1.407540211520726
278 0.9025653988168425 1.4527041250476032 1.075612661489321 1.528449473058572 1.182355983989183 1.4152636030424481
279 0.8944905154452509 1.4468052899101167 1.074736080076581 1.521053919190308 1.1869720624441842 1.4063927620384937
280 0.89069617432997 1.4375531030455022 1.0755755603337085 1.5130728376971092 1.1915612815561334 1.3975079968307262
281 0.8980913579975105 1.4308217395664542 1.07719186751874 1.5047516670019832 1.1961734475249985 1.3886351208869463
282 0.8927276626740432 1.4223819071994512 1.0795080311387202 1.4965424450056162 1.2008360422829727 1.3797886414188987
283 0.9001792649318314 1.4157130522289663 1.0820861255075207 1.488154827238759 1.1949425305853227 1.3878674111995941
284 0.9067617518407143 1.408185046595463 1.0721894718031755 1.4895887846068945 1.2006353366802076 1.3796459786329514
285 0.9116571120497621 1.3994652158216923 1.078936239823269 1.4822076527343597 1.2054121497700552 1.3708606470111853
286 0.9159294537779725 1.3904238068134873 1.083370545066463 1.4732445660920348 1.2103486092443208 1.3621640173453933
287 0.9194331756838448 1.3810577015028684 1.08741436817454 1.4640986654849257 1.2153073827418128 1.3534800918508416
288 0.9224709543444998 1.3715302734271972 1.0921520638536086 1.455292177008232 1.2202932530696133 1.344811695228899
289 0.9257153944157845 1.3620712249175995 1.0978220525454154 1.4470549920515623 1.214831270618234 1.3531882544715053
290 0.9291057524782456 1.3526634904192179 1.0879719919781556 1.4487801888899412 1.220895618541036 1.34523692314663
291 0.92432957315341 1.3438778132767766 1.0797685702587834 1.4471920566575136 1.226636237805579 1.3370488049198037
292 0.9221227109477705 1.3341243653194397 1.0870928295213154 1.4483396487485152 1.2321027041094939 1.328675171892727
293 0.9266508976974375 1.3252083393381326 1.0913621598179808 1.4392968157480936 1.236930044242982 1.3199175014827496
294 0.9206242860340363 1.3172283670501201 1.097720092281269 1.431578222400276 1.2417348337973098 1.3111474388945943
295 0.9217518126637525 1.3072921367929666 1.1038238356146386 1.4236570910725277 1.2360557730923036 1.3193783718828207
296 0.9243397071071751 1.2976327999131172 1.0945573278027942 1.4198978568601888 1.2418778574707547 1.3112479770291692
297 0.9254979328065029 1.2877001012311666 1.0939636463323033 1.412679457309423 1.2473914477656225 1.3029052965078598
298 0.9336015353723279 1.2818407816448598 1.0970070196804946 1.4040750034328084 1.2527657783272306 1.2944722320620066
299 0.941395590994399 1.2755755851612776 1.102498108290637 1.3964301787491422 1.25807899829546 1.286000532630468
300 0.9381024294811151 1.2661333880023449 1.1091031718557125 1.3896418453368824 1.263363970318679 1.2775111818421727
301 0.9464166124629638 1.2605769177534967 1.1172078007390147 1.3846172794874292 1.2582734631056527 1.286118546101833
302 0.9545343068706653 1.2547371387117892 1.1145881419093704 1.3831524764827918 1.264031913006548 1.277942956957603
303 0.9622614893409274 1.2483896473058849 1.118138585009182 1.3776366668462288 1.2695384997556547 1.2695956524197107
304 0.9697760289813242 1.2417917935745209 1.1233038229425794 1.371420599956764 1.2749525046589414 1.2611880046982413
305 0.9771565387303791 1.235044344291964 1.1290415946883505 1.3650430035486352 1.2803099629151264 1.2527442114163285
306 0.9686664596478305 1.229760545269528 1.1352178182010895 1.358656555385096 1.28561560238326 1.2442677622396594
307 0.9769041428620777 1.2240912811466842 1.1421256067720598 1.3522980226844084 1.280316057955716 1.2527480233196264
308 0.9849508695582709 1.2181540960082202 1.1389167148177868 1.3511741395050194 1.2861063437218407 1.2445949516926056
309 0.9926734564172885 1.211801014804223 1.143739174820984 1.3467801079095807 1.291630283338819 1.23625912011751
310 0.9946054324786029 1.2019894159966498 1.1511090092850274 1.3416363285796251 1.2970572448017637 1.2278598291535026
311 0.9974010798427126 1.1923881480106502 1.159811275315041 1.33670981330215 1.3023995578902403 1.219406446043039
312 1.0008149118906668 1.1829889062428265 1.1684866056335514 1.3317360194341745 1.296378975143526 1.2273909669105059
313 1.0043239816835932 1.173624803275743 1.1655734025431221 1.330691099021351 1.3022566813657621 1.2193006915707236
314 1.008500450272005 1.164538709410408 1.1742713435110992 1.3257569510897156 1.3072763382139245 1.210651815469945
315 1.013102142587196 1.15566039733676 1.182812762681896 1.3205565534008201 1.312325968282167 1.2020204063240534
316 1.0182250602914802 1.1470722835147171 1.191175669666881 1.3150736902316567 1.3063405699709991 1.2100313367057687
317 1.0280347983165494 1.1451308820032864 1.1991663605464047 1.309061298466986 1.3117562479952911 1.201624766524518
318 1.0294012215266786 1.1352246775859385 1.2065235062060302 1.3027023164031561 1.3171758021841387 1.1932206941504127
319 1.0392673054988346 1.1335936139439582 1.2119113148679381 1.2963035487046 1.3226005433740655 1.1848199708122855
320 1.0349544382001123 1.1245714646865963 1.216210631888861 1.2897695040737744 1.3279972182268838 1.176401188198114
321 1.0448504288027844 1.123132939414063 1.2200570204318857 1.2832202667777892 1.3221114770191351 1.1844856204200631
322 1.0547097429911456 1.1214614389100461 1.2205920409784077 1.2781386872229632 1.3277631181905607 1.176235836531604
323 1.0490797555352411 1.1131968618938117 1.2240376644209383 1.2735036605445202 1.3333351145180503 1.1679320508349782
324 1.0589618712941966 1.1116659225299372 1.2284228503145633 1.2687162504007574 1.3388614103811423 1.1595977810878402
325 1.0546291803288124 1.1026532764881267 1.2330628106743453 1.2636216202226933 1.3329999291951398 1.1676998199630624
326 1.0645374420377276 1.1013018532757997 1.2349283303507028 1.259864606516203 1.3387551767433623 1.1595219760868793
327 1.0744202916788719 1.0997756616779952 1.238979716263747 1.2559336303675082 1.3444379049966673 1.1512935744334107
328 1.0690457660051844 1.091342722029367 1.2437663413025795 1.2516469350957777 1.350066756704692 1.1430282234881168
329 1.078954337844517 1.0899935739216744 1.2488895081356524 1.2470746464969125 1.3442219820486943 1.1511423229906803
330 1.0809012359053678 1.0801849255440175 1.2510632445942966 1.2437493373581674 1.3500731823647956 1.1430328568179255
331 1.0908549200788922 1.079223590400943 1.255423628436437 1.2401956071553286 1.3558643826896886 1.1348804343227392
332 1.0993044316814131 1.0738751552635222 1.2605043637473492 1.23623796631 1.3616022154370884 1.126690363112474
333 1.107541161221344 1.0682045044013648 1.265860121408513 1.2319044818577822 1.355782487304751 1.1348224455226308
334 1.1154636867389864 1.062102572490403 1.2559672097582726 1.2333640346478205 1.3619690894762615 1.1269658595059162
335 1.1231975398071892 1.0557632110649138 1.2654552000481991 1.23020523271407 1.3677493136989514 1.1188056502226835
336 1.13074274138071 1.049200442583242 1.2746254212130217 1.2262168707966339 1.3735248864310423 1.1106421487141496
337 1.1381637548141963 1.0424975654677837 1.2705248498265056 1.2254271790443454 1.3677828836868147 1.1188292974341756
338 1.145316872843433 1.0355095113263815 1.2690224581770955 1.2256449150154367 1.3739327107238213 1.110943892571712
339 1.149187027341578 1.026288778950402 1.2785511426069198 1.2226110758492723 1.3797842654081622 1.1028346815813428
340 1.1582005879421569 1.0219579906770377 1.281024063415861 1.2209466903004795 1.3857907605039517 1.0948395576063639
341 1.1673453830693699 1.017911668830493 1.2869768966362236 1.2181456021498889 1.3800183458867112 1.1030052914951092
342 1.1761815816675163 1.0132296206065803 1.2863737889589166 1.2176638130040374 1.3862396808023194 1.0951761794943458
343 1.184918927824948 1.0083655914859264 1.2915948038013076 1.2155123030242976 1.3923269690627793 1.0872423952180987
344 1.1935397813607789 1.003297961280623 1.2980793034681475 1.2125999607087579 1.3983389529081622 1.0792513970021254
345 1.2019153450195528 0.9978344523915439 1.3049274678365683 1.2092028554470744 1.3926360075044075 1.0874657990146523
346 1.2096363677223063 0.9914794698925107 1.3053593180107774 1.2080870410136413 1.398913180330638 1.0796813867721802
347 1.2172249549579657 0.9849669169270783 1.3105801219086053 1.2055421156983357 1.405074815140907 1.0718052038658505
348 1.2250173435126281 0.9786996473194449 1.3173188731039764 1.2022664083342534 1.399408116346095 1.0800446528676992
349 1.2342561780054904 0.9825263879829436 1.3181046761188546 1.2012255608278792 1.4057826915437917 1.072339797924841
350 1.238050597119037 0.973274231851974 1.323193071557943 1.198611822183011 1.412066311450545 1.0645605861876255
351 1.2470679277133978 0.9775971634880989 1.3299970865797142 1.1952596921182703 1.4182639768029193 1.0567127238694674
352 1.2498654279437698 0.96799643473787 1.337584852854524 1.1915175479080062 1.412679368039463 1.065008032668019
353 1.2589713953015245 0.9638634756774991 1.3391369749175275 1.1901963356358465 1.4195842737014035 1.0577746188003665
354 1.2675761323002017 0.9587685283840983 1.3444517744088436 1.187508206203347 1.4264380278679172 1.0504927202794796
355 1.2756563642573393 0.9528770218239515 1.351500862309512 1.1841254286409821 1.4215023418570498 1.0591897885982042
356 1.2826964285735822 0.9457750860237866 1.3529883649049217 1.1831021655525547 1.4286921931112746 1.0522395349774605
357 1.2900105895054377 0.9389557712347596 1.3580080403795356 1.1804658311593812 1.4356608473377863 1.0450675157565719
358 1.2967469849203563 0.9328991057918756 1.364930247686606 1.1770895067311358 1.430769612887744 1.0537896617982632
359 1.306721835262034 0.9336078888954944 1.3666787799762452 1.1762664681009483 1.4379997322017888 1.04688130791449
360 1.3167217437689043 0.9336506826766708 1.364277657618549 1.1682408749766182 1.4451291867213885 1.0398691138919538
361 1.3156632542189992 0.926725622262893 1.3657228830585146 1.1611977996944916 1.452152036005501 1.0327501544464475
362 1.318378660925556 0.9211482182108739 1.3691645679378772 1.1536810234829318 1.4487998568134943 1.0421715607602244
363 1.3282999155157096 0.9224006953845674 1.3732979917282129 1.1551051509741228 1.456082020761315 1.0353180887844509
364 1.3382853251927382 0.922940680404281 1.3810744537355268 1.1555356331227813 1.4632732345404664 1.028369245186085
365 1.3371178163028172 0.9166101111295575 1.3893452203215921 1.1542346348578576 1.460067335391287 1.0378414262753075
366 1.3470800444296411 0.9174784566239396 1.386643776003074 1.149025736056501 1.467387526636813 1.031028585575158
367 1.357076671887081 0.917738113199448 1.3957155489211792 1.1505622500844765 1.474597415761892 1.0240991200056022
368 1.3670761529168896 0.9176362319667533 1.40504950777049 1.1503538523829775 1.4821444334144334 1.017538440014804
369 1.3695556213891915 0.9259268711139157 1.4105839168501908 1.1444076930201845 1.4790799455864916 1.027057310167337
370 1.3784381523541025 0.9213333274055913 1.410245608540753 1.141669462856953 1.4864021950549076 1.0202466813583022
371 1.38772080184881 0.917614131449227 1.4192474903562462 1.143268774219905 1.4941046988739262 1.013869265626753
372 1.3846975588052384 0.9237603570618376 1.4288657261082327 1.1430136308335932 1.4916154217122684 1.023554485823596
373 1.3932166262342445 0.9185234221913561 1.4283938437607495 1.1397843401209684 1.4989746623820255 1.0167838452119475
374 1.4020574367417804 0.9138500874214515 1.4369453901332228 1.1411917403602274 1.5067548296562026 1.0105014104131704
375 1.4013323857028819 0.9198592037246272 1.4467302478757111 1.140679107818869 1.5047450772168676 1.020297374177361
376 1.4097895518456436 0.9145228804372891 1.4463844480656909 1.137156148746726 1.5121713353934327 1.0136003099117523
377 1.4185813328762389 0.9097579477638646 1.4546413798549103 1.138571142058936 1.52004236994857 1.0074320999641067
378 1.4279447541151977 0.9062470593307808 1.4646206698113011 1.137927895426401 1.5186431016687865 1.0173337185490972
379 1.4375891786579824 0.9069497415730439 1.4647855838726165 1.1344810798909748 1.5268622888167018 1.01163767052033
380 1.4438970129516757 0.9063099050945311 1.472306063022733 1.1360769028688082 1.535089132367503 1.0059526870694107
381 1.4498497521084583 0.905675464990054 1.4822487361694576 1.1356705912476173 1.5432253619570846 1.0001387578170842
382 1.4573939310897923 0.9122394092664763 1.4910030761699082 1.130837215212523 1.5403088205408866 1.0097039957266396
383 1.464696959457252 0.9054081740141555 1.5004119943792822 1.127450144951581 1.5480280993421192 1.0033468944687491
384 1.4666787896816469 0.9024534190357372 1.5104107089306118 1.1272898137685843 1.5470018802358398 1.0132940984997993
385 1.4722979113970733 0.9011571174305573 1.5203908733989002 1.1279193448717706 1.5546927294841597 1.0069026328358894
386 1.4776104966689683 0.899539118847315 1.5303819427232148 1.1283418772218283 1.562418416250367 1.0005533216256743
387 1.483053296203617 0.8979486048738181 1.5403800006921293 1.1285389129188843 1.5620764941474052 1.0105474745590335
388 1.4894999068741537 0.8973229623334191 1.5503356769646408 1.1294793846900575 1.5698358342548462 1.0042393343258744
389 1.4948875339281595 0.8960089252032049 1.5603191047872307 1.1300548496074043 1.5776422941622885 0.9979895996596759
390 1.5002672927033938 0.8945912669114477 1.5703189574147465 1.130109141129651 1.5780011545490569 1.0079831584092325
391 1.5070832067680395 0.8944768374094565 1.5789798252249958 1.1310036328650312 1.5858070072341806 1.0017326656464582
392 1.5124418794688619 0.893430725485814 1.5842137873138191 1.130647165919072 1.5936499065343386 0.9955287217829472
393 1.5177856384356356 0.8922173816717986 1.588641669225216 1.129679868448875 1.5945086466005167 1.0054917815808302
394 1.5247148502197898 0.8924708297599864 1.5918813567574026 1.1302040571899852 1.6023563496625146 0.9992939150627798
395 1.5300807732668555 0.8916833220755507 1.596353676259786 1.1300814379646908 1.6031186140231883 1.0092648203220314
396 1.53726483309165 0.8925694970421318 1.6001828888862284 1.1312469880504068 1.6109833248980439 1.0030885483805185
397 1.5424231214959956 0.8920002048726019 1.6051882746129187 1.131532969593536 1.618911887248615 0.9969944609996026
398 1.547476101531539 0.8910142321728927 1.6107637806295307 1.1310942460258957 1.6203805185711107 1.006886028751368
399 1.5546210094866193 0.8919100183884439 1.6144752962014528 1.1313576145330444 1.6282954249387702 1.000774215042228
400 1.55982228448138 0.8914419382817869 1.618893186418608 1.13022142869886 1.629506391202668 1.0107006217088645
401 1.5671626579527593 0.8929170166848053 1.6230752592406126 1.1299640454235487 1.637415330586592 1.0045810891982263
402 1.572130941650722 0.8926510868950572 1.6290401712491067 1.1286649660323747 1.645377079685787 0.9985304247323519
403 1.5769355714832283 0.8918457985164423 1.6363724496646674 1.126494583033491 1.6471729480750954 1.008367845389629
404 1.5841322064910865 0.8931544960250903 1.6428410535178037 1.1254657500539906 1.6551095766104853 1.0022842675183063
405 1.5891364224766231 0.8929180577433726 1.648836548297003 1.123786571843084 1.6567300313241875 1.0121521005142575
406 1.5964918009516633 0.8947712604458502 1.6537977679132374 1.1236737334620557 1.6646596870474613 1.0060594361942357
407 1.601293003517095 0.8947317692945944 1.6597307122743579 1.1230173423173255 1.6661548607140875 1.0159470271986073
408 1.6087669612419642 0.89695512149774 1.6661003048962804 1.1246807537027053 1.6736039535231984 1.0092753708098179
409 1.6132174626503921 0.8968175496411277 1.6710956030025037 1.1237859476459562 1.6815979822628295 1.003267417728538
410 1.6176164488819278 0.8960831916047027 1.677105501616642 1.1223658807211905 1.6839442227125263 1.0129882796403116
411 1.6248704175044633 0.8978263459721347 1.6832185870467575 1.1227445650074515 1.6914678138770258 1.006400747757042
412 1.6295412982393838 0.8976579664449673 1.6902651627047809 1.1219971807367983 1.6938208392445093 1.0161199686784392
413 1.6368696157400346 0.8998645029205363 1.6989136467187556 1.1238948133468512 1.7012946731034762 1.0094760386940187
414 1.6413343682464994 0.8998438814141991 1.7075693885295542 1.1235211022067233 1.7004869680591954 1.0194433658119386
415 1.6492732245054877 0.9024387631052377 1.7173150636686834 1.1257620426695212 1.7079516176805927 1.012789119567359
416 1.6536531516861952 0.902383378450395 1.726965920856491 1.123142699325399 1.7071542245308964 1.022757276493693
417 1.6622001913887299 0.9056403604099614 1.736839514082566 1.1215577229959308 1.7148870703737347 1.0164166857224053
418 1.6660605742175914 0.9055811255693698 1.7467072669847759 1.1199367800363689 1.7179614267285077 1.0259323735457009
419 1.6746093377982116 0.9091444290697837 1.7566938845871838 1.1194196055512293 1.7250601420152096 1.0188890617076403
420 1.6779144109272248 0.9088468275895139 1.7666841278283747 1.119861225997738 1.7237895140630288 1.028808008480454
421 1.6861963198565728 0.9144512884249707 1.7766182207002195 1.1210074398477445 1.732232881730525 1.0234498801376766
422 1.6892978726931698 0.9137274411787075 1.7865491060971173 1.1221811130453716 1.7294565346297903 1.0330567472349947
423 1.6975876922764666 0.9193201948237402 1.7964314677252324 1.12065176275064 1.7381522264537497 1.0281186351288205
424 1.7013857617088444 0.9192245882968564 1.8063358793466242 1.1192724062639172 1.7364832437803133 1.0379783758629209
425 1.7096337919168956 0.9248787896740396 1.8163196126430186 1.1187022657759371 1.7451627557371838 1.0330118807699626
426 1.7179197120525724 0.9304773179846961 1.8262950133963378 1.118001270449895 1.7440714105238302 1.0429521501731223
427 1.7259802334987409 0.9363957621189911 1.8362950103788527 1.117994273281056 1.736143778564511 1.036856853004182
428 1.7342864620544798 0.9419641141812463 1.8448819023056777 1.1128693080640915 1.7288276832756682 1.0436740914095288
429 1.7414152194791324 0.9472746971096058 1.8515321899636539 1.1084176974504771 1.721520796904443 1.0505011995058602
430 1.751275850557614 0.9489384102434997 1.849713646547206 1.1019082886300566 1.712592613438247 1.0459970310997313
431 1.7612758223944194 0.9489149109831487 1.8491832164314466 1.0982417217123839 1.7054244936649783 1.0529696960669106
432 1.7712754375346786 0.949002666882734 1.8591447879758554 1.0991175592894251 1.6978439386208637 1.0594915967170244
433 1.7811315135144479 0.9506931557734788 1.8689529306453543 1.1002445713634188 1.6902735727113767 1.0660253219042068
434 1.7905952819668538 0.9539170310781628 1.8777336941298919 1.101660148614883 1.6826486508567913 1.0724952952671891
435 1.7948750994213707 0.9629549047858745 1.8860135262098985 1.1035274041601042 1.672679809408365 1.0717064995636327
436 1.7989324360200054 0.972094818851474 1.8946483374771552 1.106213353599287 1.6630796999876483 1.0689068759177907
437 1.8069474744655973 0.9780747144432098 1.9029540063080268 1.109187692661635 1.6538816108574255 1.0649832087886615
438 1.8147899490826613 0.984279196611169 1.9109510273870902 1.1123594870109628 1.6451558540781124 1.0600984200221581
439 1.8221684262201971 0.9910288694263727 1.9187195577856975 1.1157160897523681 1.6406952566673143 1.0511483877283616
440 1.828825951651562 0.9983937948891253 1.9263356083270984 1.1192279181227605 1.64032851155811 1.0411551148948355
441 1.837658381187249 1.0030829514325887 1.9337289693963604 1.1228139244735758 1.6451190816793686 1.0323772766945047
442 1.8472480746962912 1.0059180472926528 1.9411279589136021 1.1265782439400027 1.6529880384538418 1.0262064175997956
443 1.8567098119341618 1.009154637245956 1.948436178938754 1.1304589102760474 1.6607047351632362 1.0198461819757803
444 1.865994297065664 1.0128692499311 1.9556326118496137 1.1344299351580958 1.6687907515648848 1.013962618200211
445 1.8750122572340853 1.0171908693337173 1.9627255985711591 1.1384903381363074 1.6773044359494096 1.0087169358824475
446 1.8836146072530038 1.0222898464598984 1.9697392971453147 1.1426519656338314 1.6862370217774159 1.0042215037477298
447 1.8913253705062754 1.0286572746881575 1.9767039657768684 1.146933455278031 1.6955423778478151 1.000559492860092
448 1.8929488260577283 1.0385246131518215 1.9836466319125967 1.1513563066505412 1.705303440298522 0.9983865571060313
449 1.8969475461448393 1.04769032205877 1.989984687158175 1.155581468042783 1.7150915269363767 0.9963387876135392
